VENDOR,CLUSTER_AREA,ENODEBID,ECI,SITE_NAME,LATITUDE,LONGITUDE,AZIMUTH,HEIGHT,ANTENNA,LOCAL_CELLID,PCI,RSI,M_TILT,CELLNAME,ULEARFCN,DLEARFCN,UL BW,20MHz,TECH,CELLRADIUS,PMAX,RSPOWER (dBm),TXRX_MODE,TAC,CARRIER,ACTSTATUS,BLKSTATUS
NOKIA,Manawatu 2,301299,77132675,CMARL,-40.067833,175.380111,250,18.8,0700_Kathrein_80010866_E03,131,257,301,0,CMARJ3_J,27310,9310,20MHz,20MHz,FDD,38800,47.79999924,20,2T2R,38131,L700,ACTIVE,UNBLOCKED
NOKIA,Manawatu 2,301299,77132657,CMARL,-40.067833,175.380111,10,18.8,1800_Kathrein_80010866_E025,113,255,291,0,CMARJ1_L,19600,1600,20MHz,20MHz,FDD,15920,46,18.2,4T4R,38131,L1800,ACTIVE,UNBLOCKED
NOKIA,Manawatu 2,301299,77132659,CMARL,-40.067833,175.380111,10,18.8,2600_Kathrein_80010866_E025,115,255,224,0,CMARJ1_N,21200,3200,20MHz,20MHz,FDD,15920,46,18.2,4T4R,38131,L2600,ACTIVE,UNBLOCKED
NOKIA,Manawatu 2,301299,77132669,CMARL,-40.067833,175.380111,130,18.8,2600_Kathrein_80010866_E025,125,256,310,0,CMARJ2_N,21200,3200,20MHz,20MHz,FDD,15920,47.79999924,20,4T4R,38131,L2600,ACTIVE,UNBLOCKED
NOKIA,Manawatu 2,301299,77132679,CMARL,-40.067833,175.380111,250,18.8,2600_Kathrein_80010865_E025,135,257,288,0,CMARJ3_N,21200,3200,20MHz,20MHz,FDD,38800,46,18.2,4T4R,38131,L2600,ACTIVE,UNBLOCKED
NOKIA,East Coast 1,300931,77038450,CMEEJ,-39.547301,176.887176,20,24,2100_Commscope_RRZZHHTTS4-65B-R7_E02,114,30,56,4,CMEEJ1_M,18275,275,15MHz,15MHz,FDD,15920,46,19.5,4T4R,48201,L2100,ACTIVE,UNBLOCKED
NOKIA,Manawatu 2,301299,77132667,CMARL,-40.067833,175.380111,130,18.8,1800_Kathrein_80010866_E025,123,256,661,0,CMARJ2_L,19600,1600,20MHz,20MHz,FDD,15920,47.79999924,20,4T4R,38131,L1800,ACTIVE,UNBLOCKED
NOKIA,Manawatu 2,301299,77132677,CMARL,-40.067833,175.380111,250,18.8,1800_Kathrein_80010865_E025,133,257,237,0,CMARJ3_L,19600,1600,20MHz,20MHz,FDD,38800,46,18.2,4T4R,38131,L1800,ACTIVE,UNBLOCKED
RCG,Northland,100028,25607179,RNLMUA,-35.562718,174.33845,90,12,0700_Kathrein_80010965_E02,11,9,459,0,RNLMUA011,27310,9310,20MHz,20MHz,FDD,12200,47.20000076,19.4,4T4R,12289,L700,ACTIVE,UNBLOCKED
NOKIA,East Coast 1,300931,77038460,CMEEJ,-39.547301,176.887176,140,24,2100_Commscope_RRZZHHTTS4-65B-R7_E03,124,31,486,0,CMEEJ2_M,18275,275,15MHz,15MHz,FDD,38800,46,19.5,4T4R,48201,L2100,ACTIVE,UNBLOCKED
RCG,Northland,100028,25607180,RNLMUA,-35.562718,174.33845,160,12,0700_Kathrein_80010965_E02,12,10,741,0,RNLMUA012,27310,9310,20MHz,20MHz,FDD,12200,47.20000076,19.4,4T4R,12289,L700,ACTIVE,UNBLOCKED
RCG,Northland,100028,25607181,RNLMUA,-35.562718,174.33845,240,12,0700_Kathrein_80010965_E02,13,11,711,0,RNLMUA013,27310,9310,20MHz,20MHz,FDD,12200,47.20000076,19.4,4T4R,12289,L700,ACTIVE,UNBLOCKED
NOKIA,East Coast 1,300931,77038470,CMEEJ,-39.547301,176.887176,270,24,2100_Commscope_RRZZHHTTS4-65B-R7_E03,134,32,109,2,CMEEJ3_M,18275,275,15MHz,15MHz,FDD,15920,46,19.5,4T4R,48201,L2100,ACTIVE,UNBLOCKED
VEND-3,CLUST-1,301791,77258621,AMRAL,-36.891716,174.832687,210,15,2600_Huawei_ATR4518R6_E05,125,49,176,0,AMRAJ2_N,21200,3200,20MHz,20MHz,FDD,12200,46,18.2,4T4R,18142,L2600,ACTIVE,UNBLOCKED
SAMSUNG,WN Lower Hutt,638146,163365490,WMELF,-41.205134,174.910768,30,14.4,2100_Kathrein_80010799_E025,114,246,728,0,WMELF1_M,18275,275,15MHz,15MHz,FDD,22780,46,19.4,4T4R,38121,L2100,ACTIVE,UNBLOCKED
VEND-3,CLUST-1,301791,77258631,AMRAL,-36.891716,174.832687,330,15,2600_Huawei_ATR4518R6_E05,135,50,168,0,AMRAJ3_N,21200,3200,20MHz,20MHz,FDD,12200,46,18.2,4T4R,18142,L2600,ACTIVE,UNBLOCKED
VEND-3,CLUST-1,301791,77258619,AMRAL,-36.891716,174.832687,210,15,1800_Huawei_ATR4518R6_E05,123,49,176,0,AMRAJ2_L,19600,1600,20MHz,20MHz,FDD,12200,46,18.2,4T4R,18142,L1800,ACTIVE,UNBLOCKED
SAMSUNG,WN Lower Hutt,638146,163365500,WMELF,-41.205134,174.910768,150,14.4,2100_Kathrein_80010866_E03,124,247,184,0,WMELF2_M,18275,275,15MHz,15MHz,FDD,22780,46,19.4,4T4R,38121,L2100,ACTIVE,UNBLOCKED
VEND-3,CLUST-1,301791,77258629,AMRAL,-36.891716,174.832687,330,15,1800_Huawei_ATR4518R6_E05,133,50,168,0,AMRAJ3_L,19600,1600,20MHz,20MHz,FDD,12200,46,18.2,4T4R,18142,L1800,ACTIVE,UNBLOCKED
VEND-2,CLUST-4,618382,158305906,AMSYF,-36.82193,174.608627,295,16.1,2100_Kathrein_80010891_E05,114,81,184,0,AMSYF1_M,18275,275,15MHz,15MHz,FDD,12200,46,19.4,4T4R,18151,L2100,ACTIVE,UNBLOCKED
SAMSUNG,WN Lower Hutt,638146,163365510,WMELF,-41.205134,174.910768,270,14.4,2100_Kathrein_80010866_E025,134,248,176,-2,WMELF3_M,18275,275,15MHz,15MHz,FDD,22780,47.8,21.2,4T4R,38121,L2100,ACTIVE,UNBLOCKED
VEND-2,CLUST-4,618382,158305916,AMSYF,-36.82193,174.608627,295,16.1,2100_Kathrein_80010891_E05,124,82,176,0,AMSYF2_M,18275,275,15MHz,15MHz,FDD,12200,46,19.4,4T4R,18151,L2100,ACTIVE,UNBLOCKED
VEND-2,CLUST-4,618382,158305926,AMSYF,-36.82193,174.608627,295,16.1,2100_Kathrein_80010891_E05,134,83,168,0,AMSYF3_M,18275,275,15MHz,15MHz,FDD,12200,46,19.4,4T4R,18151,L2100,ACTIVE,UNBLOCKED
NOKIA,Hamilton City,300175,76844914,MMELJ,-37.819253,175.282549,90,21,2100_Huawei_APE4516R1v06_E02,114,288,489,0,MMELJ1_M,18275,275,15MHz,15MHz,FDD,22780,46,19.5,4T4R,48111,L2100,ACTIVE,UNBLOCKED
VEND-2,CLUST-4,618382,158305903,AMSYF,-36.82193,174.608627,60,15,0700_Kathrein_80010891_E02,111,81,184,0,AMSYF1_J,27310,9310,20MHz,20MHz,FDD,12200,47.8,20,2T2R,18151,L700,ACTIVE,UNBLOCKED
VEND-2,CLUST-4,618382,158305913,AMSYF,-36.82193,174.608627,180,15,0700_Kathrein_80010891_E02,121,82,176,0,AMSYF2_J,27310,9310,20MHz,20MHz,FDD,12200,47.8,20,2T2R,18151,L700,ACTIVE,UNBLOCKED
NOKIA,Hamilton City,300175,76844924,MMELJ,-37.819253,175.282549,210,21,2100_Huawei_APE4516R1v06_E02,124,289,502,0,MMELJ2_M,18275,275,15MHz,15MHz,FDD,22780,46,19.5,4T4R,48111,L2100,ACTIVE,UNBLOCKED
NOKIA,Hamilton City,300175,76844934,MMELJ,-37.819253,175.282549,330,21,2100_Huawei_APE4516R1v06_E06,134,290,34,0,MMELJ3_M,18275,275,15MHz,15MHz,FDD,9770,46,19.5,4T4R,48111,L2100,ACTIVE,UNBLOCKED
VEND-2,CLUST-4,618382,158305923,AMSYF,-36.82193,174.608627,300,15,0700_Kathrein_80010891_E04,131,83,168,0,AMSYF3_J,27310,9310,20MHz,20MHz,FDD,12200,47.8,20,2T2R,18151,L700,ACTIVE,UNBLOCKED
NOKIA,Waikato,301321,77138290,MMERL,-37.323866,175.052994,60,20,2100_Commscope_FFVV-65C-R2_E02,114,189,357,0,MMERJ1_M,18275,275,15MHz,15MHz,FDD,38800,47.79999924,21.2,4T4R,48231,L2100,ACTIVE,UNBLOCKED
VEND-2,CLUST-4,618382,158305905,AMSYF,-36.82193,174.608627,60,15,1800_Kathrein_80010891_E06,113,81,184,0,AMSYF1_L,19600,1600,20MHz,20MHz,FDD,12200,46,18.2,2T2R,18151,L1800,ACTIVE,UNBLOCKED
VEND-2,CLUST-4,618382,158305907,AMSYF,-36.82193,174.608627,60,16.1,2600_Kathrein_80010891_E05,115,81,184,0,AMSYF1_N,21200,3200,20MHz,20MHz,FDD,12200,46,18.2,4T4R,18151,L2600,ACTIVE,UNBLOCKED
VEND-2,CLUST-4,618382,158305917,AMSYF,-36.82193,174.608627,180,16.1,2600_Kathrein_80010891_E05,125,82,176,0,AMSYF2_N,21200,3200,20MHz,20MHz,FDD,12200,46,18.2,4T4R,18151,L2600,ACTIVE,UNBLOCKED
VEND-2,CLUST-4,618382,158305927,AMSYF,-36.82193,174.608627,300,16.1,2600_Kathrein_80010891_E05,135,83,168,0,AMSYF3_N,21200,3200,20MHz,20MHz,FDD,12200,46,18.2,4T4R,18151,L2600,ACTIVE,UNBLOCKED
VEND-2,CLUST-4,618382,158305915,AMSYF,-36.82193,174.608627,180,15,1800_Kathrein_80010891_E06,123,82,176,0,AMSYF2_L,19600,1600,20MHz,20MHz,FDD,12200,46,18.2,2T2R,18151,L1800,ACTIVE,UNBLOCKED
VEND-2,CLUST-4,618382,158305925,AMSYF,-36.82193,174.608627,300,15,1800_Kathrein_80010891_E05,133,83,168,0,AMSYF3_L,19600,1600,20MHz,20MHz,FDD,12200,46,18.2,2T2R,18151,L1800,ACTIVE,UNBLOCKED
VEND-1,CLUST-2,1870,478831,AMAPA,-36.975981,174.800044,90,13.5,0700_Telnet_TNA770A10RI_E06,111,237,736,0,AMAPA1_J,27310,9310,20MHz,20MHz,FDD,9800,46,18.2,2T2R,18151,L700,ACTIVE,UNBLOCKED
VEND-1,CLUST-2,1870,478841,AMAPA,-36.975981,174.800044,210,13.5,0700_Telnet_TNA770A10RI_E06,121,238,274,0,AMAPA2_J,27310,9310,20MHz,20MHz,FDD,9800,46,18.2,2T2R,18151,L700,ACTIVE,UNBLOCKED
VEND-1,CLUST-2,1870,478851,AMAPA,-36.975981,174.800044,330,13.5,0700_Telnet_TNA770A10RI_E06,131,239,608,0,AMAPA3_J,27310,9310,20MHz,20MHz,FDD,9800,46,18.2,2T2R,18151,L700,ACTIVE,UNBLOCKED
VEND-1,CLUST-2,1870,478833,AMAPA,-36.975981,174.800044,90,13.5,1800_Telnet_TNA770A10RI_E06,113,237,736,0,AMAPA1_L,19600,1600,20MHz,20MHz,FDD,9800,46,18.2,2T2R,18151,L1800,ACTIVE,UNBLOCKED
VEND-1,CLUST-2,1870,478843,AMAPA,-36.975981,174.800044,210,13.5,1800_Telnet_TNA770A10RI_E06,123,238,274,0,AMAPA2_L,19600,1600,20MHz,20MHz,FDD,9800,46,18.2,2T2R,18151,L1800,ACTIVE,UNBLOCKED
VEND-1,CLUST-2,1870,478853,AMAPA,-36.975981,174.800044,330,13.5,1800_Telnet_TNA770A10RI_E06,133,239,608,0,AMAPA3_L,19600,1600,20MHz,20MHz,FDD,9800,46,18.2,2T2R,18151,L1800,ACTIVE,UNBLOCKED
VEND-2,CLUST-4,618378,158304882,AMWPF,-36.834918,174.602619,55,12,2100_Huawei_AQU4518R17_E04,114,222,568,0,AMWPF1_M,18275,275,15MHz,15MHz,FDD,12200,47.8,21.2,2T2R,18151,L2100,ACTIVE,UNBLOCKED
VEND-2,CLUST-4,618378,158304892,AMWPF,-36.834918,174.602619,175,12,2100_Huawei_AQU4518R17_E04,124,223,752,0,AMWPF2_M,18275,275,15MHz,15MHz,FDD,12200,47.8,21.2,2T2R,18151,L2100,ACTIVE,UNBLOCKED
VEND-2,CLUST-4,618378,158304902,AMWPF,-36.834918,174.602619,295,12,2100_Huawei_AQU4518R17_E05,134,224,368,0,AMWPF3_M,18275,275,15MHz,15MHz,FDD,15920,47.8,21.2,2T2R,18151,L2100,ACTIVE,UNBLOCKED
NOKIA,Palmerston North,301499,77183855,CMUNL,-40.384858,175.616104,90,29,0700_Commscope_FFVV-65B-R2-V3_E02,111,27,10,0,CMUNJ1_J,27310,9310,20MHz,20MHz,FDD,12200,47.79999924,20,4T4R,38131,L700,ACTIVE,UNBLOCKED
VEND-2,CLUST-4,618378,158304879,AMWPF,-36.834918,174.602619,55,14,0700_Huawei_AQU4518R17_E04,111,222,568,0,AMWPF1_J,27310,9310,20MHz,20MHz,FDD,12200,47.8,20,2T2R,18151,L700,ACTIVE,UNBLOCKED
NOKIA,Palmerston North,301499,77183865,CMUNL,-40.384858,175.616104,210,29,0700_Commscope_FFVV-65B-R2-V3_E02,121,28,23,0,CMUNJ2_J,27310,9310,20MHz,20MHz,FDD,12200,47.79999924,20,4T4R,38131,L700,ACTIVE,UNBLOCKED
NOKIA,Palmerston North,301499,77183875,CMUNL,-40.384858,175.616104,330,29,0700_Commscope_FFVV-65C-R2_E05,131,29,80,0,CMUNJ3_J,27310,9310,20MHz,20MHz,FDD,12200,47.79999924,20,4T4R,38131,L700,ACTIVE,UNBLOCKED
NOKIA,Palmerston North,301499,77183857,CMUNL,-40.384858,175.616104,90,29,1800_Commscope_FFVV-65B-R2-V3_E02,113,27,804,0,CMUNJ1_L,19600,1600,20MHz,20MHz,FDD,12200,47.79999924,20,4T4R,38131,L1800,ACTIVE,UNBLOCKED
VEND-2,CLUST-4,618378,158304889,AMWPF,-36.834918,174.602619,175,14,0700_Huawei_AQU4518R17_E04,121,223,752,0,AMWPF2_J,27310,9310,20MHz,20MHz,FDD,12200,47.8,20,2T2R,18151,L700,ACTIVE,UNBLOCKED
NOKIA,Palmerston North,301499,77183859,CMUNL,-40.384858,175.616104,90,29,2600_Commscope_FFVV-65B-R2-V3_E02,115,27,804,0,CMUNJ1_N,21200,3200,20MHz,20MHz,FDD,12200,46,18.2,4T4R,38131,L2600,ACTIVE,UNBLOCKED
NOKIA,Palmerston North,301499,77183869,CMUNL,-40.384858,175.616104,210,29,2600_Commscope_FFVV-65B-R2-V3_E02,125,28,367,0,CMUNJ2_N,21200,3200,20MHz,20MHz,FDD,12200,46,18.2,4T4R,38131,L2600,ACTIVE,UNBLOCKED
NOKIA,Palmerston North,301499,77183879,CMUNL,-40.384858,175.616104,330,29,2600_Commscope_FFVV-65C-R2_E04,135,29,617,0,CMUNJ3_N,21200,3200,20MHz,20MHz,FDD,12200,46,18.2,4T4R,38131,L2600,ACTIVE,UNBLOCKED
NOKIA,Palmerston North,301499,77183867,CMUNL,-40.384858,175.616104,210,29,1800_Commscope_FFVV-65B-R2-V3_E02,123,28,367,0,CMUNJ2_L,19600,1600,20MHz,20MHz,FDD,12200,47.79999924,20,4T4R,38131,L1800,ACTIVE,UNBLOCKED
NOKIA,Palmerston North,301499,77183877,CMUNL,-40.384858,175.616104,330,29,1800_Commscope_FFVV-65C-R2_E04,133,29,617,0,CMUNJ3_L,19600,1600,20MHz,20MHz,FDD,12200,47.79999924,20,4T4R,38131,L1800,ACTIVE,UNBLOCKED
VEND-2,CLUST-4,618378,158304899,AMWPF,-36.834918,174.602619,295,14,0700_Huawei_AQU4518R17_E07,131,224,368,0,AMWPF3_J,27310,9310,20MHz,20MHz,FDD,15920,47.8,20,2T2R,18151,L700,ACTIVE,UNBLOCKED
VEND-2,CLUST-4,618378,158304881,AMWPF,-36.834918,174.602619,55,14,1800_Huawei_AQU4518R17_E04,113,222,568,0,AMWPF1_L,19600,1600,20MHz,20MHz,FDD,12200,47.8,20,2T2R,18151,L1800,ACTIVE,UNBLOCKED
VEND-2,CLUST-4,618378,158304891,AMWPF,-36.834918,174.602619,175,14,1800_Huawei_AQU4518R17_E04,123,223,752,0,AMWPF2_L,19600,1600,20MHz,20MHz,FDD,12200,47.8,20,2T2R,18151,L1800,ACTIVE,UNBLOCKED
CLUST-1,Canterbury South 2,1027,263049,SMVNA,-43.637297,171.655826,310,25.8,2300_Kathrein_80010866_E03,137,308,464,0,SMVNA3_Q,39250,39250,20MHz,20MHz,TDD,14500,43,15.2,4T4R,28221,L2300 - Q,ACTIVE,UNBLOCKED
CLUST-1,Canterbury South 2,1027,263050,SMVNA,-43.637297,171.655826,310,25.8,2300_Kathrein_80010866_E03,138,308,464,0,SMVNA3_R,39052,39052,20MHz,20MHz,TDD,14500,43,15.2,4T4R,28221,L2300 - R,ACTIVE,UNBLOCKED
VEND-2,CLUST-4,618378,158304901,AMWPF,-36.834918,174.602619,295,14,1800_Huawei_AQU4518R17_E05,133,224,368,0,AMWPF3_L,19600,1600,20MHz,20MHz,FDD,15920,47.8,20,2T2R,18151,L1800,ACTIVE,UNBLOCKED
VEND-3,CLUST-4,301917,77290893,AMAYL,,,0,1,0700_Indoor,141,193,560,0,AMDIJ1_J,27310,9310,20MHz,20MHz,FDD,2040,46,18.2,1T1R,18111,L700,ACTIVE,UNBLOCKED
VEND-3,CLUST-4,301917,77290886,AMAYL,-36.854291,174.763978,300,26,2100_Huawei_APE4516R1v06_E04,134,170,696,0,AMAYJ3_M,18275,275,15MHz,15MHz,FDD,12200,46,19.5,4T4R,18111,L2100,INACTIVE,BLOCKED
NOKIA,Wairarapa 2,300577,76947823,CMSVJ,-40.948592,175.659686,25,25,0700_Commscope_RRZZHHTTS4-65B-R7_E02,111,399,750,0,CMSVJ1_J,27310,9310,20MHz,20MHz,FDD,15920,46,18.2,2T2R,38141,L700,ACTIVE,UNBLOCKED
NOKIA,Wairarapa 2,300577,76947833,CMSVJ,-40.948592,175.659686,130,25,0700_Commscope_RRZZHHTTS4-65B-R7_E02,121,400,300,0,CMSVJ2_J,27310,9310,20MHz,20MHz,FDD,15920,46,18.2,2T2R,38141,L700,ACTIVE,UNBLOCKED
NOKIA,Wairarapa 2,300577,76947843,CMSVJ,-40.948592,175.659686,235,25,0700_Commscope_RRZZHHTTS4-65B-R7_E02,131,401,313,0,CMSVJ3_J,27310,9310,20MHz,20MHz,FDD,15920,46,18.2,2T2R,38141,L700,ACTIVE,UNBLOCKED
NOKIA,Wairarapa 2,300577,76947825,CMSVJ,-40.948592,175.659686,25,25,1800_Commscope_RRZZHHTTS4-65B-R7_E03,113,399,248,0,CMSVJ1_L,19600,1600,20MHz,20MHz,FDD,15920,46,18.2,4T4R,38141,L1800,ACTIVE,UNBLOCKED
NOKIA,Wairarapa 2,300577,76947827,CMSVJ,-40.948592,175.659686,25,25,2600_Commscope_RRZZHHTTS4-65B-R7_E03,115,399,344,0,CMSVJ1_N,21200,3200,20MHz,20MHz,FDD,15920,46,18.2,4T4R,38141,L2600,ACTIVE,UNBLOCKED
SAMSUNG,WN Outer 1,638140,163363954,WMKOF,-41.284628,174.738065,0,11,2100_Kathrein_80010865_E02,114,174,240,0,WMKOF1_M,18275,275,15MHz,15MHz,FDD,15920,46,19.4,4T4R,38171,L2100,ACTIVE,UNBLOCKED
SAMSUNG,WN Outer 1,638140,163363957,WMKOF,-41.284628,174.738065,0,11,2300_Kathrein_80010865_E02,117,174,240,0,WMKOF1_Q,39250,39250,20MHz,20MHz,TDD,15920,43,15.2,4T4R,38171,L2300 - Q,ACTIVE,UNBLOCKED
SAMSUNG,WN Outer 1,638140,163363958,WMKOF,-41.284628,174.738065,0,11,2300_Kathrein_80010865_E02,118,174,240,0,WMKOF1_R,39052,39052,20MHz,20MHz,TDD,15920,43,15.2,4T4R,38171,L2300 - R,ACTIVE,UNBLOCKED
NOKIA,Wairarapa 2,300577,76947837,CMSVJ,-40.948592,175.659686,130,25,2600_Commscope_RRZZHHTTS4-65B-R7_E03,125,400,368,0,CMSVJ2_N,21200,3200,20MHz,20MHz,FDD,15920,46,18.2,4T4R,38141,L2600,ACTIVE,UNBLOCKED
NOKIA,Wairarapa 2,300577,76947847,CMSVJ,-40.948592,175.659686,235,25,2600_Commscope_RRZZHHTTS4-65B-R7_E02,135,401,381,0,CMSVJ3_N,21200,3200,20MHz,20MHz,FDD,15920,46,18.2,4T4R,38141,L2600,ACTIVE,UNBLOCKED
SAMSUNG,WN Outer 1,638140,163363964,WMKOF,-41.284628,174.738065,120,11,2100_Kathrein_80010865_E02,124,175,0,0,WMKOF2_M,18275,275,15MHz,15MHz,FDD,15920,46,19.4,4T4R,38171,L2100,ACTIVE,UNBLOCKED
SAMSUNG,WN Outer 1,638140,163363967,WMKOF,-41.284628,174.738065,120,11,2300_Kathrein_80010865_E02,127,175,0,0,WMKOF2_Q,39250,39250,20MHz,20MHz,TDD,15920,43,15.2,4T4R,38171,L2300 - Q,ACTIVE,UNBLOCKED
SAMSUNG,WN Outer 1,638140,163363968,WMKOF,-41.284628,174.738065,120,11,2300_Kathrein_80010865_E02,128,175,0,0,WMKOF2_R,39052,39052,20MHz,20MHz,TDD,15920,43,15.2,4T4R,38171,L2300 - R,ACTIVE,UNBLOCKED
NOKIA,Wairarapa 2,300577,76947835,CMSVJ,-40.948592,175.659686,130,25,1800_Commscope_RRZZHHTTS4-65B-R7_E03,123,400,432,0,CMSVJ2_L,19600,1600,20MHz,20MHz,FDD,15920,46,18.2,4T4R,38141,L1800,ACTIVE,UNBLOCKED
NOKIA,Wairarapa 2,300577,76947845,CMSVJ,-40.948592,175.659686,235,25,1800_Commscope_RRZZHHTTS4-65B-R7_E02,133,401,258,0,CMSVJ3_L,19600,1600,20MHz,20MHz,FDD,15920,46,18.2,4T4R,38141,L1800,ACTIVE,UNBLOCKED
SAMSUNG,WN Outer 1,638140,163363974,WMKOF,-41.284628,174.738065,240,11,2100_Kathrein_80010865_E03,134,176,320,0,WMKOF3_M,18275,275,15MHz,15MHz,FDD,15920,46,19.4,4T4R,38171,L2100,ACTIVE,UNBLOCKED
SAMSUNG,WN Outer 1,638140,163363977,WMKOF,-41.284628,174.738065,240,11,2300_Kathrein_80010865_E03,137,176,320,0,WMKOF3_Q,39250,39250,20MHz,20MHz,TDD,15920,43,15.2,4T4R,38171,L2300 - Q,ACTIVE,UNBLOCKED
SAMSUNG,WN Outer 1,638140,163363978,WMKOF,-41.284628,174.738065,240,11,2300_Kathrein_80010865_E03,138,176,320,0,WMKOF3_R,39052,39052,20MHz,20MHz,TDD,15920,43,15.2,4T4R,38171,L2300 - R,ACTIVE,UNBLOCKED
NOKIA,Wairarapa 2,300575,76947311,CMSRJ,-40.945304,175.64001,15,20,0700_Huawei_ATR4518R6_E04,111,138,424,0,CMSRJ1_J,27310,9310,20MHz,20MHz,FDD,15920,47.79999924,20,2T2R,38141,L700,ACTIVE,UNBLOCKED
NOKIA,Wairarapa 2,300575,76947321,CMSRJ,-40.945304,175.64001,150,20,0700_Huawei_ATR4518R6_E03,121,139,544,0,CMSRJ2_J,27310,9310,20MHz,20MHz,FDD,15920,47.79999924,20,2T2R,38141,L700,ACTIVE,UNBLOCKED
VEND-3,CLUST-4,301917,77290863,AMAYL,-36.854291,174.763978,100,26,0700_Huawei_APE4516R1v06_E06,111,168,560,0,AMAYJ1_J,27310,9310,20MHz,20MHz,FDD,12200,47.79999924,20,2T2R,18111,L700,ACTIVE,UNBLOCKED
VEND-3,CLUST-4,301917,77290873,AMAYL,-36.854291,174.763978,210,26,0700_Huawei_APE4516R1v06_E06,121,169,568,0,AMAYJ2_J,27310,9310,20MHz,20MHz,FDD,12200,47.79999924,20,2T2R,18111,L700,ACTIVE,UNBLOCKED
NOKIA,Wairarapa 2,300575,76947331,CMSRJ,-40.945304,175.64001,255,20,0700_Huawei_ATR4518R6_E04,131,140,554,0,CMSRJ3_J,27310,9310,20MHz,20MHz,FDD,15920,47.79999924,20,2T2R,38141,L700,ACTIVE,UNBLOCKED
NOKIA,Wairarapa 2,300575,76947313,CMSRJ,-40.945304,175.64001,15,20,1800_Kathrein_80010652_E01,113,138,200,0,CMSRJ1_L,19600,1600,20MHz,20MHz,FDD,15920,46,18.2,4T4R,38141,L1800,ACTIVE,UNBLOCKED
VEND-3,CLUST-4,301917,77290883,AMAYL,-36.854291,174.763978,300,26,0700_Huawei_APE4516R1v06_E07,131,170,696,0,AMAYJ3_J,27310,9310,20MHz,20MHz,FDD,12200,47.79999924,20,2T2R,18111,L700,ACTIVE,UNBLOCKED
VEND-3,CLUST-4,301917,77290865,AMAYL,-36.854291,174.763978,100,26,1800_Huawei_APE4516R1v06_E05,113,168,560,0,AMAYJ1_L,19600,1600,20MHz,20MHz,FDD,12200,47.79999924,20,4T4R,18111,L1800,ACTIVE,UNBLOCKED
NOKIA,Wairarapa 2,300575,76947315,CMSRJ,-40.945304,175.64001,15,20,2600_Huawei_ATR4518R6_E01,115,138,124,0,CMSRJ1_N,21200,3200,20MHz,20MHz,FDD,15920,47.79999924,20,4T4R,38141,L2600,ACTIVE,UNBLOCKED
NOKIA,Wairarapa 2,300575,76947325,CMSRJ,-40.945304,175.64001,150,20,2600_Huawei_ATR4518R6_E03,125,139,520,0,CMSRJ2_N,21200,3200,20MHz,20MHz,FDD,15920,47.79999924,20,4T4R,38141,L2600,ACTIVE,UNBLOCKED
VEND-3,CLUST-4,301917,77290867,AMAYL,-36.854291,174.763978,100,26,2600_Huawei_APE4516R1v06_E05,115,168,560,0,AMAYJ1_N,21200,3200,20MHz,20MHz,FDD,12200,47.79999924,20,4T4R,18111,L2600,ACTIVE,UNBLOCKED
VEND-3,CLUST-4,301917,77290877,AMAYL,-36.854291,174.763978,210,26,2600_Huawei_APE4516R1v06_E03,125,169,568,0,AMAYJ2_N,21200,3200,20MHz,20MHz,FDD,12200,47.79999924,20,4T4R,18111,L2600,ACTIVE,UNBLOCKED
NOKIA,Wairarapa 2,300575,76947335,CMSRJ,-40.945304,175.64001,255,20,2600_Huawei_ATR4518R6_E02,135,140,530,0,CMSRJ3_N,21200,3200,20MHz,20MHz,FDD,15920,47.79999924,20,4T4R,38141,L2600,ACTIVE,UNBLOCKED
NOKIA,Wairarapa 2,300575,76947323,CMSRJ,-40.945304,175.64001,150,20,1800_Kathrein_80010652_E03,123,139,82,0,CMSRJ2_L,19600,1600,20MHz,20MHz,FDD,15920,46,18.2,4T4R,38141,L1800,ACTIVE,UNBLOCKED
NOKIA,Wairarapa 2,300575,76947333,CMSRJ,-40.945304,175.64001,255,20,1800_Kathrein_80010652_E02,133,140,536,0,CMSRJ3_L,19600,1600,20MHz,20MHz,FDD,15920,46,18.2,4T4R,38141,L1800,ACTIVE,UNBLOCKED
NOKIA,Taranaki,300799,77004668,CMHTL,-39.279348,174.252519,130,24,2100_Commscope_FFVV-65C-R2_E04,124,124,391,0,CMHTJ2_M,18275,275,15MHz,15MHz,FDD,38800,47.79999924,21.2,4T4R,48151,L2100,ACTIVE,UNBLOCKED
NOKIA,Northland,301487,77180797,NMAVL,-36.349082,174.719173,210,10,2600_Kathrein_80010866_E04,125,309,442,0,NMAVJ2_N,21200,3200,20MHz,20MHz,FDD,15920,46,18.2,4T4R,18161,L2600,ACTIVE,UNBLOCKED
NOKIA,Northland,301487,77180793,NMAVL,-36.349082,174.719173,210,10,0700_Kathrein_80010866_E04,121,309,442,0,NMAVJ2_J,27310,9310,20MHz,20MHz,FDD,15920,47.79999924,20,2T2R,18161,L700,ACTIVE,UNBLOCKED
VEND-3,CLUST-4,301917,77290887,AMAYL,-36.854291,174.763978,300,26,2600_Huawei_APE4516R1v06_E04,135,170,696,0,AMAYJ3_N,21200,3200,20MHz,20MHz,FDD,12200,47.79999924,20,4T4R,18111,L2600,ACTIVE,UNBLOCKED
